Tier,Term,Fico,Loan.Amount,Channel,Member,Fixed.Rate
6,7,820-839,20000-29999,NonAffiliate,Member,0.04075
6,7,820-839,20000-29999,NonAffiliate,NonMember,0.04175
6,7,820-839,30000-39999,Affiliate,Member,0.03919
6,7,820-839,30000-39999,Affiliate,NonMember,0.04019
6,7,820-839,30000-39999,NonAffiliate,Member,0.04069
6,7,820-839,30000-39999,NonAffiliate,NonMember,0.04169
6,7,820-839,40000-49999,Affiliate,Member,0.03913
6,7,820-839,40000-49999,Affiliate,NonMember,0.04013
6,7,820-839,40000-49999,NonAffiliate,Member,0.04063
6,7,820-839,40000-49999,NonAffiliate,NonMember,0.04163
6,7,820-839,50000-59999,Affiliate,Member,0.03907
6,7,820-839,50000-59999,Affiliate,NonMember,0.04007
6,7,820-839,50000-59999,NonAffiliate,Member,0.04057
6,7,820-839,50000-59999,NonAffiliate,NonMember,0.04157
6,7,820-839,60000-69999,Affiliate,Member,0.03901
6,7,820-839,60000-69999,Affiliate,NonMember,0.04001
6,7,820-839,60000-69999,NonAffiliate,Member,0.04051
6,7,820-839,60000-69999,NonAffiliate,NonMember,0.04151
6,7,820-839,70000-79999,Affiliate,Member,0.03895
6,7,820-839,70000-79999,Affiliate,NonMember,0.03995
6,7,820-839,70000-79999,NonAffiliate,Member,0.04045
6,7,820-839,70000-79999,NonAffiliate,NonMember,0.04145
6,7,820-839,80000-89999,Affiliate,Member,0.03889
6,7,820-839,80000-89999,Affiliate,NonMember,0.03989
6,7,820-839,80000-89999,NonAffiliate,Member,0.04039
6,7,820-839,80000-89999,NonAffiliate,NonMember,0.04139
6,7,820-839,90000-100000,Affiliate,Member,0.03883
6,7,820-839,90000-100000,Affiliate,NonMember,0.03983
6,7,820-839,90000-100000,NonAffiliate,Member,0.04033
6,7,820-839,90000-100000,NonAffiliate,NonMember,0.04133
6,7,840-850,0-9999,Affiliate,Member,0.03801
6,7,840-850,0-9999,Affiliate,NonMember,0.03901
6,7,840-850,0-9999,NonAffiliate,Member,0.03951
6,7,840-850,0-9999,NonAffiliate,NonMember,0.04051
6,7,840-850,10000-19999,Affiliate,Member,0.03795
6,7,840-850,10000-19999,Affiliate,NonMember,0.03895
6,7,840-850,10000-19999,NonAffiliate,Member,0.03945
6,7,840-850,10000-19999,NonAffiliate,NonMember,0.04045
6,7,840-850,20000-29999,Affiliate,Member,0.03789
6,7,840-850,20000-29999,Affiliate,NonMember,0.03889
6,7,840-850,20000-29999,NonAffiliate,Member,0.03939
6,7,840-850,20000-29999,NonAffiliate,NonMember,0.04039
6,7,840-850,30000-39999,Affiliate,Member,0.03783
6,7,840-850,30000-39999,Affiliate,NonMember,0.03883
6,7,840-850,30000-39999,NonAffiliate,Member,0.03933
6,7,840-850,30000-39999,NonAffiliate,NonMember,0.04033
6,7,840-850,40000-49999,Affiliate,Member,0.03777
6,7,840-850,40000-49999,Affiliate,NonMember,0.03877
6,7,840-850,40000-49999,NonAffiliate,Member,0.03927
6,7,840-850,40000-49999,NonAffiliate,NonMember,0.04027
6,7,840-850,50000-59999,Affiliate,Member,0.03771
6,7,840-850,50000-59999,Affiliate,NonMember,0.03871
6,7,840-850,50000-59999,NonAffiliate,Member,0.03921
6,7,840-850,50000-59999,NonAffiliate,NonMember,0.04021
6,7,840-850,60000-69999,Affiliate,Member,0.03765
6,7,840-850,60000-69999,Affiliate,NonMember,0.03865
6,7,840-850,60000-69999,NonAffiliate,Member,0.03915
6,7,840-850,60000-69999,NonAffiliate,NonMember,0.04015
6,7,840-850,70000-79999,Affiliate,Member,0.03759
6,7,840-850,70000-79999,Affiliate,NonMember,0.03859
6,7,840-850,70000-79999,NonAffiliate,Member,0.03909
6,7,840-850,70000-79999,NonAffiliate,NonMember,0.04009
6,7,840-850,80000-89999,Affiliate,Member,0.03753
6,7,840-850,80000-89999,Affiliate,NonMember,0.03853
6,7,840-850,80000-89999,NonAffiliate,Member,0.03903
6,7,840-850,80000-89999,NonAffiliate,NonMember,0.04003
6,7,840-850,90000-100000,Affiliate,Member,0.03747
6,7,840-850,90000-100000,Affiliate,NonMember,0.03847
6,7,840-850,90000-100000,NonAffiliate,Member,0.03897
6,7,840-850,90000-100000,NonAffiliate,NonMember,0.03997
7,2,600-619,0-9999,Affiliate,Member,0.05373
7,2,600-619,0-9999,Affiliate,NonMember,0.05473
7,2,600-619,0-9999,NonAffiliate,Member,0.05523
7,2,600-619,0-9999,NonAffiliate,NonMember,0.05623
7,2,600-619,10000-19999,Affiliate,Member,0.05367
7,2,600-619,10000-19999,Affiliate,NonMember,0.05467
7,2,600-619,10000-19999,NonAffiliate,Member,0.05517
7,2,600-619,10000-19999,NonAffiliate,NonMember,0.05617
7,2,600-619,20000-29999,Affiliate,Member,0.05361
7,2,600-619,20000-29999,Affiliate,NonMember,0.05461
7,2,600-619,20000-29999,NonAffiliate,Member,0.05511
7,2,600-619,20000-29999,NonAffiliate,NonMember,0.05611
7,2,600-619,30000-39999,Affiliate,Member,0.05355
7,2,600-619,30000-39999,Affiliate,NonMember,0.05455
7,2,600-619,30000-39999,NonAffiliate,Member,0.05505
7,2,600-619,30000-39999,NonAffiliate,NonMember,0.05605
7,2,600-619,40000-49999,Affiliate,Member,0.05349
7,2,600-619,40000-49999,Affiliate,NonMember,0.05449
7,2,600-619,40000-49999,NonAffiliate,Member,0.05499
7,2,600-619,40000-49999,NonAffiliate,NonMember,0.05599
7,2,600-619,50000-59999,Affiliate,Member,0.05343
7,2,600-619,50000-59999,Affiliate,NonMember,0.05443
7,2,600-619,50000-59999,NonAffiliate,Member,0.05493
7,2,600-619,50000-59999,NonAffiliate,NonMember,0.05593
7,2,600-619,60000-69999,Affiliate,Member,0.05337
7,2,600-619,60000-69999,Affiliate,NonMember,0.05437
7,2,600-619,60000-69999,NonAffiliate,Member,0.05487
7,2,600-619,60000-69999,NonAffiliate,NonMember,0.05587
7,2,600-619,70000-79999,Affiliate,Member,0.05331
7,2,600-619,70000-79999,Affiliate,NonMember,0.05431
7,2,600-619,70000-79999,NonAffiliate,Member,0.05481
7,2,600-619,70000-79999,NonAffiliate,NonMember,0.05581
7,2,600-619,80000-89999,Affiliate,Member,0.05325
7,2,600-619,80000-89999,Affiliate,NonMember,0.05425
7,2,600-619,80000-89999,NonAffiliate,Member,0.05475
7,2,600-619,80000-89999,NonAffiliate,NonMember,0.05575
7,2,600-619,90000-100000,Affiliate,Member,0.05319
7,2,600-619,90000-100000,Affiliate,NonMember,0.05419
7,2,600-619,90000-100000,NonAffiliate,Member,0.05469
7,2,600-619,90000-100000,NonAffiliate,NonMember,0.05569
7,2,620-639,0-9999,Affiliate,Member,0.05197
7,2,620-639,0-9999,Affiliate,NonMember,0.05297
7,2,620-639,0-9999,NonAffiliate,Member,0.05347
7,2,620-639,0-9999,NonAffiliate,NonMember,0.05447
7,2,620-639,10000-19999,Affiliate,Member,0.05191
7,2,620-639,10000-19999,Affiliate,NonMember,0.05291
7,2,620-639,10000-19999,NonAffiliate,Member,0.05341
7,2,620-639,10000-19999,NonAffiliate,NonMember,0.05441
7,2,620-639,20000-29999,Affiliate,Member,0.05185
7,2,620-639,20000-29999,Affiliate,NonMember,0.05285
7,2,620-639,20000-29999,NonAffiliate,Member,0.05335
7,2,620-639,20000-29999,NonAffiliate,NonMember,0.05435
7,2,620-639,30000-39999,Affiliate,Member,0.05179
7,2,620-639,30000-39999,Affiliate,NonMember,0.05279
7,2,620-639,30000-39999,NonAffiliate,Member,0.05329
7,2,620-639,30000-39999,NonAffiliate,NonMember,0.05429
7,2,620-639,40000-49999,Affiliate,Member,0.05173
7,2,620-639,40000-49999,Affiliate,NonMember,0.05273
7,2,620-639,40000-49999,NonAffiliate,Member,0.05323
7,2,620-639,40000-49999,NonAffiliate,NonMember,0.05423
7,2,620-639,50000-59999,Affiliate,Member,0.05167
7,2,620-639,50000-59999,Affiliate,NonMember,0.05267
7,2,620-639,50000-59999,NonAffiliate,Member,0.05317
7,2,620-639,50000-59999,NonAffiliate,NonMember,0.05417
7,2,620-639,60000-69999,Affiliate,Member,0.05161
7,2,620-639,60000-69999,Affiliate,NonMember,0.05261
7,2,620-639,60000-69999,NonAffiliate,Member,0.05311
7,2,620-639,60000-69999,NonAffiliate,NonMember,0.05411
7,2,620-639,70000-79999,Affiliate,Member,0.05155
7,2,620-639,70000-79999,Affiliate,NonMember,0.05255
7,2,620-639,70000-79999,NonAffiliate,Member,0.05305
7,2,620-639,70000-79999,NonAffiliate,NonMember,0.05405
7,2,620-639,80000-89999,Affiliate,Member,0.05149
7,2,620-639,80000-89999,Affiliate,NonMember,0.05249
7,2,620-639,80000-89999,NonAffiliate,Member,0.05299
7,2,620-639,80000-89999,NonAffiliate,NonMember,0.05399
7,2,620-639,90000-100000,Affiliate,Member,0.05143
7,2,620-639,90000-100000,Affiliate,NonMember,0.05243
7,2,620-639,90000-100000,NonAffiliate,Member,0.05293
7,2,620-639,90000-100000,NonAffiliate,NonMember,0.05393
7,2,640-659,0-9999,Affiliate,Member,0.05021
7,2,640-659,0-9999,Affiliate,NonMember,0.05121
7,2,640-659,0-9999,NonAffiliate,Member,0.05171
7,2,640-659,0-9999,NonAffiliate,NonMember,0.05271
7,2,640-659,10000-19999,Affiliate,Member,0.05015
7,2,640-659,10000-19999,Affiliate,NonMember,0.05115
7,2,640-659,10000-19999,NonAffiliate,Member,0.05165
7,2,640-659,10000-19999,NonAffiliate,NonMember,0.05265
7,2,640-659,20000-29999,Affiliate,Member,0.05009
7,2,640-659,20000-29999,Affiliate,NonMember,0.05109
7,2,640-659,20000-29999,NonAffiliate,Member,0.05159
7,2,640-659,20000-29999,NonAffiliate,NonMember,0.05259
7,2,640-659,30000-39999,Affiliate,Member,0.05003
7,2,640-659,30000-39999,Affiliate,NonMember,0.05103
7,2,640-659,30000-39999,NonAffiliate,Member,0.05153
7,2,640-659,30000-39999,NonAffiliate,NonMember,0.05253
7,2,640-659,40000-49999,Affiliate,Member,0.04997
7,2,640-659,40000-49999,Affiliate,NonMember,0.05097
7,2,640-659,40000-49999,NonAffiliate,Member,0.05147
7,2,640-659,40000-49999,NonAffiliate,NonMember,0.05247
7,2,640-659,50000-59999,Affiliate,Member,0.04991
7,2,640-659,50000-59999,Affiliate,NonMember,0.05091
7,2,640-659,50000-59999,NonAffiliate,Member,0.05141
7,2,640-659,50000-59999,NonAffiliate,NonMember,0.05241
7,2,640-659,60000-69999,Affiliate,Member,0.04985
7,2,640-659,60000-69999,Affiliate,NonMember,0.05085
7,2,640-659,60000-69999,NonAffiliate,Member,0.05135
7,2,640-659,60000-69999,NonAffiliate,NonMember,0.05235
7,2,640-659,70000-79999,Affiliate,Member,0.04979
7,2,640-659,70000-79999,Affiliate,NonMember,0.05079
7,2,640-659,70000-79999,NonAffiliate,Member,0.05129
7,2,640-659,70000-79999,NonAffiliate,NonMember,0.05229
7,2,640-659,80000-89999,Affiliate,Member,0.04973
7,2,640-659,80000-89999,Affiliate,NonMember,0.05073
7,2,640-659,80000-89999,NonAffiliate,Member,0.05123
7,2,640-659,80000-89999,NonAffiliate,NonMember,0.05223
7,2,640-659,90000-100000,Affiliate,Member,0.04967
7,2,640-659,90000-100000,Affiliate,NonMember,0.05067
7,2,640-659,90000-100000,NonAffiliate,Member,0.05117
7,2,640-659,90000-100000,NonAffiliate,NonMember,0.05217
7,2,660-679,0-9999,Affiliate,Member,0.04845
7,2,660-679,0-9999,Affiliate,NonMember,0.04945
7,2,660-679,0-9999,NonAffiliate,Member,0.04995
7,2,660-679,0-9999,NonAffiliate,NonMember,0.05095
7,2,660-679,10000-19999,Affiliate,Member,0.04839
7,2,660-679,10000-19999,Affiliate,NonMember,0.04939
7,2,660-679,10000-19999,NonAffiliate,Member,0.04989
7,2,660-679,10000-19999,NonAffiliate,NonMember,0.05089
7,2,660-679,20000-29999,Affiliate,Member,0.04833
7,2,660-679,20000-29999,Affiliate,NonMember,0.04933
7,2,660-679,20000-29999,NonAffiliate,Member,0.04983
7,2,660-679,20000-29999,NonAffiliate,NonMember,0.05083
7,2,660-679,30000-39999,Affiliate,Member,0.04827
7,2,660-679,30000-39999,Affiliate,NonMember,0.04927
7,2,660-679,30000-39999,NonAffiliate,Member,0.04977
7,2,660-679,30000-39999,NonAffiliate,NonMember,0.05077
7,2,660-679,40000-49999,Affiliate,Member,0.04821
7,2,660-679,40000-49999,Affiliate,NonMember,0.04921
7,2,660-679,40000-49999,NonAffiliate,Member,0.04971
7,2,660-679,40000-49999,NonAffiliate,NonMember,0.05071
7,2,660-679,50000-59999,Affiliate,Member,0.04815
7,2,660-679,50000-59999,Affiliate,NonMember,0.04915
7,2,660-679,50000-59999,NonAffiliate,Member,0.04965
7,2,660-679,50000-59999,NonAffiliate,NonMember,0.05065
7,2,660-679,60000-69999,Affiliate,Member,0.04809
7,2,660-679,60000-69999,Affiliate,NonMember,0.04909
7,2,660-679,60000-69999,NonAffiliate,Member,0.04959
7,2,660-679,60000-69999,NonAffiliate,NonMember,0.05059
7,2,660-679,70000-79999,Affiliate,Member,0.04803
7,2,660-679,70000-79999,Affiliate,NonMember,0.04903
7,2,660-679,70000-79999,NonAffiliate,Member,0.04953
7,2,660-679,70000-79999,NonAffiliate,NonMember,0.05053
7,2,660-679,80000-89999,Affiliate,Member,0.04797
7,2,660-679,80000-89999,Affiliate,NonMember,0.04897
7,2,660-679,80000-89999,NonAffiliate,Member,0.04947
7,2,660-679,80000-89999,NonAffiliate,NonMember,0.05047
7,2,660-679,90000-100000,Affiliate,Member,0.04791
7,2,660-679,90000-100000,Affiliate,NonMember,0.04891
7,2,660-679,90000-100000,NonAffiliate,Member,0.04941
7,2,660-679,90000-100000,NonAffiliate,NonMember,0.05041
7,2,680-699,0-9999,Affiliate,Member,0.04669
7,2,680-699,0-9999,Affiliate,NonMember,0.04769
7,2,680-699,0-9999,NonAffiliate,Member,0.04819
7,2,680-699,0-9999,NonAffiliate,NonMember,0.04919
7,2,680-699,10000-19999,Affiliate,Member,0.04663
7,2,680-699,10000-19999,Affiliate,NonMember,0.04763
7,2,680-699,10000-19999,NonAffiliate,Member,0.04813
7,2,680-699,10000-19999,NonAffiliate,NonMember,0.04913
7,2,680-699,20000-29999,Affiliate,Member,0.04657
7,2,680-699,20000-29999,Affiliate,NonMember,0.04757
7,2,680-699,20000-29999,NonAffiliate,Member,0.04807
7,2,680-699,20000-29999,NonAffiliate,NonMember,0.04907
7,2,680-699,30000-39999,Affiliate,Member,0.04651
7,2,680-699,30000-39999,Affiliate,NonMember,0.04751
7,2,680-699,30000-39999,NonAffiliate,Member,0.04801
7,2,680-699,30000-39999,NonAffiliate,NonMember,0.04901
7,2,680-699,40000-49999,Affiliate,Member,0.04645
7,2,680-699,40000-49999,Affiliate,NonMember,0.04745
7,2,680-699,40000-49999,NonAffiliate,Member,0.04795
7,2,680-699,40000-49999,NonAffiliate,NonMember,0.04895
7,2,680-699,50000-59999,Affiliate,Member,0.04639
7,2,680-699,50000-59999,Affiliate,NonMember,0.04739
7,2,680-699,50000-59999,NonAffiliate,Member,0.04789
7,2,680-699,50000-59999,NonAffiliate,NonMember,0.04889
7,2,680-699,60000-69999,Affiliate,Member,0.04633
7,2,680-699,60000-69999,Affiliate,NonMember,0.04733
7,2,680-699,60000-69999,NonAffiliate,Member,0.04783
7,2,680-699,60000-69999,NonAffiliate,NonMember,0.04883
7,2,680-699,70000-79999,Affiliate,Member,0.04627
7,2,680-699,70000-79999,Affiliate,NonMember,0.04727
7,2,680-699,70000-79999,NonAffiliate,Member,0.04777
7,2,680-699,70000-79999,NonAffiliate,NonMember,0.04877
7,2,680-699,80000-89999,Affiliate,Member,0.04621
7,2,680-699,80000-89999,Affiliate,NonMember,0.04721
7,2,680-699,80000-89999,NonAffiliate,Member,0.04771
7,2,680-699,80000-89999,NonAffiliate,NonMember,0.04871
7,2,680-699,90000-100000,Affiliate,Member,0.04615
7,2,680-699,90000-100000,Affiliate,NonMember,0.04715
7,2,680-699,90000-100000,NonAffiliate,Member,0.04765
7,2,680-699,90000-100000,NonAffiliate,NonMember,0.04865
7,2,700-719,0-9999,Affiliate,Member,0.04493
7,2,700-719,0-9999,Affiliate,NonMember,0.04593
7,2,700-719,0-9999,NonAffiliate,Member,0.04643
7,2,700-719,0-9999,NonAffiliate,NonMember,0.04743
7,2,700-719,10000-19999,Affiliate,Member,0.04487
7,2,700-719,10000-19999,Affiliate,NonMember,0.04587
7,2,700-719,10000-19999,NonAffiliate,Member,0.04637
7,2,700-719,10000-19999,NonAffiliate,NonMember,0.04737
7,2,700-719,20000-29999,Affiliate,Member,0.04481
7,2,700-719,20000-29999,Affiliate,NonMember,0.04581
7,2,700-719,20000-29999,NonAffiliate,Member,0.04631
7,2,700-719,20000-29999,NonAffiliate,NonMember,0.04731
7,2,700-719,30000-39999,Affiliate,Member,0.04475
7,2,700-719,30000-39999,Affiliate,NonMember,0.04575
7,2,700-719,30000-39999,NonAffiliate,Member,0.04625
7,2,700-719,30000-39999,NonAffiliate,NonMember,0.04725
7,2,700-719,40000-49999,Affiliate,Member,0.04469
7,2,700-719,40000-49999,Affiliate,NonMember,0.04569
7,2,700-719,40000-49999,NonAffiliate,Member,0.04619
7,2,700-719,40000-49999,NonAffiliate,NonMember,0.04719
7,2,700-719,50000-59999,Affiliate,Member,0.04463
7,2,700-719,50000-59999,Affiliate,NonMember,0.04563
7,2,700-719,50000-59999,NonAffiliate,Member,0.04613
7,2,700-719,50000-59999,NonAffiliate,NonMember,0.04713
7,2,700-719,60000-69999,Affiliate,Member,0.04457
7,2,700-719,60000-69999,Affiliate,NonMember,0.04557
7,2,700-719,60000-69999,NonAffiliate,Member,0.04607
7,2,700-719,60000-69999,NonAffiliate,NonMember,0.04707
7,2,700-719,70000-79999,Affiliate,Member,0.04451
7,2,700-719,70000-79999,Affiliate,NonMember,0.04551
7,2,700-719,70000-79999,NonAffiliate,Member,0.04601
7,2,700-719,70000-79999,NonAffiliate,NonMember,0.04701
7,2,700-719,80000-89999,Affiliate,Member,0.04445
7,2,700-719,80000-89999,Affiliate,NonMember,0.04545
7,2,700-719,80000-89999,NonAffiliate,Member,0.04595
7,2,700-719,80000-89999,NonAffiliate,NonMember,0.04695
7,2,700-719,90000-100000,Affiliate,Member,0.04439
7,2,700-719,90000-100000,Affiliate,NonMember,0.04539
7,2,700-719,90000-100000,NonAffiliate,Member,0.04589
7,2,700-719,90000-100000,NonAffiliate,NonMember,0.04689
7,2,720-739,0-9999,Affiliate,Member,0.04317
7,2,720-739,0-9999,Affiliate,NonMember,0.04417
7,2,720-739,0-9999,NonAffiliate,Member,0.04467
7,2,720-739,0-9999,NonAffiliate,NonMember,0.04567
7,2,720-739,10000-19999,Affiliate,Member,0.04311
7,2,720-739,10000-19999,Affiliate,NonMember,0.04411
7,2,720-739,10000-19999,NonAffiliate,Member,0.04461
7,2,720-739,10000-19999,NonAffiliate,NonMember,0.04561
7,2,720-739,20000-29999,Affiliate,Member,0.04305
7,2,720-739,20000-29999,Affiliate,NonMember,0.04405
7,2,720-739,20000-29999,NonAffiliate,Member,0.04455
7,2,720-739,20000-29999,NonAffiliate,NonMember,0.04555
7,2,720-739,30000-39999,Affiliate,Member,0.04299
7,2,720-739,30000-39999,Affiliate,NonMember,0.04399
7,2,720-739,30000-39999,NonAffiliate,Member,0.04449
7,2,720-739,30000-39999,NonAffiliate,NonMember,0.04549
7,2,720-739,40000-49999,Affiliate,Member,0.04293
7,2,720-739,40000-49999,Affiliate,NonMember,0.04393
7,2,720-739,40000-49999,NonAffiliate,Member,0.04443
7,2,720-739,40000-49999,NonAffiliate,NonMember,0.04543
7,2,720-739,50000-59999,Affiliate,Member,0.04287
7,2,720-739,50000-59999,Affiliate,NonMember,0.04387
7,2,720-739,50000-59999,NonAffiliate,Member,0.04437
7,2,720-739,50000-59999,NonAffiliate,NonMember,0.04537
7,2,720-739,60000-69999,Affiliate,Member,0.04281
7,2,720-739,60000-69999,Affiliate,NonMember,0.04381
7,2,720-739,60000-69999,NonAffiliate,Member,0.04431
7,2,720-739,60000-69999,NonAffiliate,NonMember,0.04531
7,2,720-739,70000-79999,Affiliate,Member,0.04275
7,2,720-739,70000-79999,Affiliate,NonMember,0.04375
7,2,720-739,70000-79999,NonAffiliate,Member,0.04425
7,2,720-739,70000-79999,NonAffiliate,NonMember,0.04525
7,2,720-739,80000-89999,Affiliate,Member,0.04269
7,2,720-739,80000-89999,Affiliate,NonMember,0.04369
7,2,720-739,80000-89999,NonAffiliate,Member,0.04419
7,2,720-739,80000-89999,NonAffiliate,NonMember,0.04519
7,2,720-739,90000-100000,Affiliate,Member,0.04263
7,2,720-739,90000-100000,Affiliate,NonMember,0.04363
7,2,720-739,90000-100000,NonAffiliate,Member,0.04413
7,2,720-739,90000-100000,NonAffiliate,NonMember,0.04513
7,2,740-759,0-9999,Affiliate,Member,0.04141
7,2,740-759,0-9999,Affiliate,NonMember,0.04241
7,2,740-759,0-9999,NonAffiliate,Member,0.04291
7,2,740-759,0-9999,NonAffiliate,NonMember,0.04391
7,2,740-759,10000-19999,Affiliate,Member,0.04135
7,2,740-759,10000-19999,Affiliate,NonMember,0.04235
7,2,740-759,10000-19999,NonAffiliate,Member,0.04285
7,2,740-759,10000-19999,NonAffiliate,NonMember,0.04385
7,2,740-759,20000-29999,Affiliate,Member,0.04129
7,2,740-759,20000-29999,Affiliate,NonMember,0.04229
7,2,740-759,20000-29999,NonAffiliate,Member,0.04279
7,2,740-759,20000-29999,NonAffiliate,NonMember,0.04379
7,2,740-759,30000-39999,Affiliate,Member,0.04123
7,2,740-759,30000-39999,Affiliate,NonMember,0.04223
7,2,740-759,30000-39999,NonAffiliate,Member,0.04273
7,2,740-759,30000-39999,NonAffiliate,NonMember,0.04373
7,2,740-759,40000-49999,Affiliate,Member,0.04117
7,2,740-759,40000-49999,Affiliate,NonMember,0.04217
7,2,740-759,40000-49999,NonAffiliate,Member,0.04267
7,2,740-759,40000-49999,NonAffiliate,NonMember,0.04367
7,2,740-759,50000-59999,Affiliate,Member,0.04111
7,2,740-759,50000-59999,Affiliate,NonMember,0.04211
7,2,740-759,50000-59999,NonAffiliate,Member,0.04261
7,2,740-759,50000-59999,NonAffiliate,NonMember,0.04361
7,2,740-759,60000-69999,Affiliate,Member,0.04105
7,2,740-759,60000-69999,Affiliate,NonMember,0.04205
7,2,740-759,60000-69999,NonAffiliate,Member,0.04255
7,2,740-759,60000-69999,NonAffiliate,NonMember,0.04355
7,2,740-759,70000-79999,Affiliate,Member,0.04099
7,2,740-759,70000-79999,Affiliate,NonMember,0.04199
7,2,740-759,70000-79999,NonAffiliate,Member,0.04249
7,2,740-759,70000-79999,NonAffiliate,NonMember,0.04349
7,2,740-759,80000-89999,Affiliate,Member,0.04093
7,2,740-759,80000-89999,Affiliate,NonMember,0.04193
7,2,740-759,80000-89999,NonAffiliate,Member,0.04243
7,2,740-759,80000-89999,NonAffiliate,NonMember,0.04343
7,2,740-759,90000-100000,Affiliate,Member,0.04087
7,2,740-759,90000-100000,Affiliate,NonMember,0.04187
7,2,740-759,90000-100000,NonAffiliate,Member,0.04237
7,2,740-759,90000-100000,NonAffiliate,NonMember,0.04337
7,2,760-779,0-9999,Affiliate,Member,0.03965
7,2,760-779,0-9999,Affiliate,NonMember,0.04065
7,2,760-779,0-9999,NonAffiliate,Member,0.04115
7,2,760-779,0-9999,NonAffiliate,NonMember,0.04215
7,2,760-779,10000-19999,Affiliate,Member,0.03959
7,2,760-779,10000-19999,Affiliate,NonMember,0.04059
7,2,760-779,10000-19999,NonAffiliate,Member,0.04109
7,2,760-779,10000-19999,NonAffiliate,NonMember,0.04209
7,2,760-779,20000-29999,Affiliate,Member,0.03953
7,2,760-779,20000-29999,Affiliate,NonMember,0.04053
7,2,760-779,20000-29999,NonAffiliate,Member,0.04103
7,2,760-779,20000-29999,NonAffiliate,NonMember,0.04203
7,2,760-779,30000-39999,Affiliate,Member,0.03947
7,2,760-779,30000-39999,Affiliate,NonMember,0.04047
7,2,760-779,30000-39999,NonAffiliate,Member,0.04097
7,2,760-779,30000-39999,NonAffiliate,NonMember,0.04197
7,2,760-779,40000-49999,Affiliate,Member,0.03941
7,2,760-779,40000-49999,Affiliate,NonMember,0.04041
7,2,760-779,40000-49999,NonAffiliate,Member,0.04091
7,2,760-779,40000-49999,NonAffiliate,NonMember,0.04191
7,2,760-779,50000-59999,Affiliate,Member,0.03935
7,2,760-779,50000-59999,Affiliate,NonMember,0.04035
7,2,760-779,50000-59999,NonAffiliate,Member,0.04085
7,2,760-779,50000-59999,NonAffiliate,NonMember,0.04185
7,2,760-779,60000-69999,Affiliate,Member,0.03929
7,2,760-779,60000-69999,Affiliate,NonMember,0.04029
7,2,760-779,60000-69999,NonAffiliate,Member,0.04079
7,2,760-779,60000-69999,NonAffiliate,NonMember,0.04179
7,2,760-779,70000-79999,Affiliate,Member,0.03923
7,2,760-779,70000-79999,Affiliate,NonMember,0.04023
7,2,760-779,70000-79999,NonAffiliate,Member,0.04073
7,2,760-779,70000-79999,NonAffiliate,NonMember,0.04173
7,2,760-779,80000-89999,Affiliate,Member,0.03917
7,2,760-779,80000-89999,Affiliate,NonMember,0.04017
7,2,760-779,80000-89999,NonAffiliate,Member,0.04067
7,2,760-779,80000-89999,NonAffiliate,NonMember,0.04167
7,2,760-779,90000-100000,Affiliate,Member,0.03911
7,2,760-779,90000-100000,Affiliate,NonMember,0.04011
7,2,760-779,90000-100000,NonAffiliate,Member,0.04061
7,2,760-779,90000-100000,NonAffiliate,NonMember,0.04161
7,2,780-799,0-9999,Affiliate,Member,0.03789
7,2,780-799,0-9999,Affiliate,NonMember,0.03889
7,2,780-799,0-9999,NonAffiliate,Member,0.03939
7,2,780-799,0-9999,NonAffiliate,NonMember,0.04039
7,2,780-799,10000-19999,Affiliate,Member,0.03783
7,2,780-799,10000-19999,Affiliate,NonMember,0.03883
7,2,780-799,10000-19999,NonAffiliate,Member,0.03933
7,2,780-799,10000-19999,NonAffiliate,NonMember,0.04033
7,2,780-799,20000-29999,Affiliate,Member,0.03777
7,2,780-799,20000-29999,Affiliate,NonMember,0.03877
7,2,780-799,20000-29999,NonAffiliate,Member,0.03927
7,2,780-799,20000-29999,NonAffiliate,NonMember,0.04027
7,2,780-799,30000-39999,Affiliate,Member,0.03771
7,2,780-799,30000-39999,Affiliate,NonMember,0.03871
7,2,780-799,30000-39999,NonAffiliate,Member,0.03921
7,2,780-799,30000-39999,NonAffiliate,NonMember,0.04021
7,2,780-799,40000-49999,Affiliate,Member,0.03765
7,2,780-799,40000-49999,Affiliate,NonMember,0.03865
7,2,780-799,40000-49999,NonAffiliate,Member,0.03915
7,2,780-799,40000-49999,NonAffiliate,NonMember,0.04015
7,2,780-799,50000-59999,Affiliate,Member,0.03759
7,2,780-799,50000-59999,Affiliate,NonMember,0.03859
7,2,780-799,50000-59999,NonAffiliate,Member,0.03909
7,2,780-799,50000-59999,NonAffiliate,NonMember,0.04009
7,2,780-799,60000-69999,Affiliate,Member,0.03753
7,2,780-799,60000-69999,Affiliate,NonMember,0.03853
7,2,780-799,60000-69999,NonAffiliate,Member,0.03903
7,2,780-799,60000-69999,NonAffiliate,NonMember,0.04003
7,2,780-799,70000-79999,Affiliate,Member,0.03747
7,2,780-799,70000-79999,Affiliate,NonMember,0.03847
7,2,780-799,70000-79999,NonAffiliate,Member,0.03897
7,2,780-799,70000-79999,NonAffiliate,NonMember,0.03997
7,2,780-799,80000-89999,Affiliate,Member,0.03741
7,2,780-799,80000-89999,Affiliate,NonMember,0.03841
7,2,780-799,80000-89999,NonAffiliate,Member,0.03891
7,2,780-799,80000-89999,NonAffiliate,NonMember,0.03991
